Language,Subject,Grapheme,L,u,v,BerlinKay
Japanese,JP082,り,75.0298400554407,75.3591815983382,73.7823406653885,Orange
Japanese,JP082,る,43.4540831489566,30.00515381198,-94.2970951240535,Purple
Japanese,JP082,れ,75.0298400554407,75.3591815983382,73.7823406653885,Orange
Japanese,JP082,ろ,59.2759634385934,42.2295957283174,59.460575168255,Orange
Japanese,JP082,わ,100,3.60822483003176e-14,0,White
Japanese,JP082,を,20.5093454680551,10.1061431320304,-61.270818956904,Purple
Japanese,JP082,ん,0,0,0,Black
Japanese,JP087,あ,39.2828741443653,107.916170947558,23.2615205954897,Red
Japanese,JP087,い,97.149502721359,7.89814753861037,106.440984408892,Yellow
Japanese,JP087,う,50.5362298747847,-43.4481810680305,55.5628423285373,Green
Japanese,JP087,え,44.9368145274019,93.253731767522,-32.4980229151277,Pink
Japanese,JP087,お,75.0298400554407,75.3591815983382,73.7823406653885,Orange
Japanese,JP087,か,50.5362298747847,-43.4481810680305,55.5628423285373,Green
Japanese,JP087,き,86.974374109144,35.8559500966277,91.7918137400457,Yellow
Japanese,JP087,く,36.1536771853988,-34.5390916383445,44.1696304815927,Green
Japanese,JP087,け,46.1694046045359,-44.1075271084152,56.4060339002278,Green
Japanese,JP087,こ,50.5362298747847,-43.4481810680305,55.5628423285373,Green
Japanese,JP087,さ,50.5362298747847,-43.4481810680305,55.5628423285373,Green
Japanese,JP087,し,77.0559204308634,28.0599708925319,38.5144945373087,Brown
Japanese,JP087,す,86.974374109144,35.8559500966277,91.7918137400457,Yellow
Japanese,JP087,せ,74.0356886849374,62.2836317410236,51.4621827161791,Brown
Japanese,JP087,そ,74.0356886849374,62.2836317410236,51.4621827161791,Brown
Japanese,JP087,た,36.1536771853988,-34.5390916383445,44.1696304815927,Green
Japanese,JP087,ち,75.0298400554407,75.3591815983382,73.7823406653885,Orange
Japanese,JP087,つ,91.1505313863457,7.02341849646033,44.4090361008554,Yellow
Japanese,JP087,て,75.0298400554407,75.3591815983382,73.7823406653885,Orange
Japanese,JP087,と,75.0298400554407,75.3591815983382,73.7823406653885,Orange
Japanese,JP087,な,0,0,0,Black
Japanese,JP087,に,0,0,0,Black
Japanese,JP087,ぬ,50.5362298747847,-43.4481810680305,55.5628423285373,Green
Japanese,JP087,ね,29.891501474873,41.7806851250195,-53.4303983024014,Purple
Japanese,JP087,の,0,0,0,Black
Japanese,JP087,は,0,0,0,Black
Japanese,JP087,ひ,75.0298400554407,75.3591815983382,73.7823406653885,Orange
Japanese,JP087,ふ,73.4222436866115,30.8133269820014,-39.405010443081,Purple
Japanese,JP087,へ,69.6080844432367,96.4335220556687,65.2253384095396,Orange
Japanese,JP087,ほ,74.0356886849374,62.2836317410236,51.4621827161791,Brown
